Date,Time,2050012,2044813,2051151,2052038,2052047,2052309,2052487,2052495,2052511
11/21/2015,17:00:00,104.033,104.174,104.131,104.064,104.019,104.049,103.99,104.037,104.058
11/21/2015,17:05:00,104.029,104.175,104.117,104.054,104.025,104.046,103.983,104.03,104.068
11/21/2015,17:10:00,104.032,104.182,104.123,104.071,104.034,104.048,103.996,104.047,104.074
11/21/2015,17:15:00,104.032,104.171,104.12,104.065,104.025,104.045,103.995,104.045,104.067
11/21/2015,17:20:00,104.032,104.183,104.136,104.07,104.027,104.05,103.999,104.048,104.071
11/21/2015,17:25:00,104.034,104.182,104.13,104.07,104.032,104.052,103.999,104.05,104.073
11/21/2015,17:30:00,104.034,104.186,104.136,104.073,104.027,104.051,104,104.051,104.073
11/21/2015,17:35:00,104.034,104.184,104.128,104.063,104.021,104.049,103.994,104.044,104.068
11/21/2015,17:40:00,104.041,104.191,104.137,104.077,104.045,104.057,104.001,104.056,104.093
11/21/2015,17:45:00,104.04,104.19,104.135,104.083,104.041,104.057,104.01,104.067,104.086
11/21/2015,17:50:00,104.042,104.196,104.142,104.084,104.046,104.059,104.014,104.068,104.086
11/21/2015,17:55:00,104.047,104.192,104.144,104.084,104.045,104.067,104.016,104.069,104.092
11/21/2015,18:00:00,104.041,104.196,104.138,104.08,104.039,104.065,104.008,104.064,104.084
11/21/2015,18:05:00,104.032,104.192,104.151,104.066,104.025,104.05,103.998,104.055,104.073
11/21/2015,18:10:00,104.053,104.194,104.137,104.079,104.037,104.061,104.004,104.066,104.086
11/21/2015,18:15:00,104.059,104.207,104.153,104.102,104.059,104.083,104.03,104.088,104.107
11/21/2015,18:20:00,104.053,104.207,104.149,104.093,104.055,104.078,104.024,104.083,104.103
11/21/2015,18:25:00,104.054,104.197,104.143,104.089,104.042,104.065,104.015,104.073,104.094
11/21/2015,18:30:00,104.054,104.21,104.149,104.085,104.046,104.072,104.018,104.075,104.102
11/21/2015,18:35:00,104.05,104.214,104.159,104.097,104.055,104.079,104.026,104.084,104.105
11/21/2015,18:40:00,104.046,104.217,104.155,104.098,104.06,104.074,104.03,104.088,104.113
11/21/2015,18:45:00,104.036,104.217,104.169,104.094,104.054,104.07,104.024,104.09,104.111
11/21/2015,18:50:00,104.035,104.225,104.159,104.101,104.061,104.079,104.031,104.093,104.114
11/21/2015,18:55:00,104.042,104.23,104.164,104.105,104.059,104.081,104.033,104.094,104.12
11/21/2015,19:00:00,104.039,104.236,104.158,104.111,104.069,104.077,104.043,104.103,104.126
11/21/2015,19:05:00,104.035,104.233,104.153,104.1,104.065,104.072,104.034,104.097,104.121
11/21/2015,19:10:00,104.035,104.233,104.155,104.104,104.067,104.074,104.037,104.099,104.121
11/21/2015,19:15:00,104.031,104.233,104.153,104.103,104.056,104.066,104.028,104.091,104.13
11/21/2015,19:20:00,104.028,104.236,104.145,104.112,104.074,104.064,104.04,104.109,104.13
11/21/2015,19:25:00,104.035,104.244,104.174,104.112,104.077,104.068,104.044,104.114,104.132
11/21/2015,19:30:00,104.039,104.24,104.166,104.107,104.068,104.073,104.039,104.105,104.123
11/21/2015,19:35:00,104.037,104.248,104.148,104.119,104.082,104.067,104.051,104.115,104.138
11/21/2015,19:40:00,104.044,104.244,104.13,104.113,104.077,104.06,104.046,104.11,104.133
11/21/2015,19:45:00,104.03,104.24,104.11,104.104,104.067,104.055,104.037,104.105,104.123
11/21/2015,19:50:00,104.021,104.245,104.095,104.103,104.064,104.053,104.036,104.1,104.118
11/21/2015,19:55:00,104.012,104.238,104.08,104.107,104.071,104.055,104.041,104.106,104.124
11/21/2015,20:00:00,104.018,104.244,104.071,104.108,104.073,104.056,104.044,104.111,104.131
11/21/2015,20:05:00,104.022,104.245,104.138,104.106,104.066,104.055,104.042,104.109,104.13
11/21/2015,20:10:00,104.019,104.25,104.146,104.107,104.066,104.052,104.036,104.104,104.14
11/21/2015,20:15:00,104.016,104.252,104.157,104.111,104.077,104.058,104.049,104.117,104.138
11/21/2015,20:20:00,104.004,104.242,104.152,104.096,104.064,104.056,104.036,104.103,104.123
11/21/2015,20:25:00,104,104.236,104.152,104.087,104.052,104.052,104.022,104.094,104.113
11/21/2015,20:30:00,104.005,104.243,104.169,104.102,104.067,104.049,104.036,104.109,104.13
11/21/2015,20:35:00,104.032,104.256,104.156,104.113,104.079,104.072,104.048,104.119,104.135
11/21/2015,20:40:00,104.059,104.271,104.144,104.121,104.087,104.071,104.057,104.128,104.144
11/21/2015,20:45:00,104.043,104.275,104.13,104.126,104.095,104.066,104.064,104.139,104.158
11/21/2015,20:50:00,104.025,104.27,104.11,104.123,104.089,104.067,104.062,104.135,104.155
11/21/2015,20:55:00,104.021,104.279,104.101,104.122,104.088,104.06,104.056,104.134,104.147
11/21/2015,21:00:00,104.025,104.271,104.095,104.121,104.09,104.043,104.054,104.129,104.161
11/21/2015,21:05:00,104.037,104.303,104.151,104.127,104.093,104.025,104.065,104.135,104.157
11/21/2015,21:10:00,104.025,104.298,104.164,104.126,104.096,104.014,104.058,104.136,104.154
11/21/2015,21:15:00,104.018,104.298,104.173,104.13,104.099,104.004,104.069,104.148,104.163
11/21/2015,21:20:00,104.022,104.291,104.179,104.127,104.1,103.991,104.065,104.139,104.156
11/21/2015,21:25:00,104.023,104.294,104.185,104.128,104.097,103.986,104.062,104.14,104.158
11/21/2015,21:30:00,104.037,104.28,104.2,104.139,104.108,104.062,104.073,104.15,104.17
11/21/2015,21:35:00,104.023,104.278,104.21,104.134,104.104,104.066,104.071,104.148,104.163
11/21/2015,21:40:00,104.008,104.261,104.204,104.116,104.089,104.059,104.054,104.128,104.147
11/21/2015,21:45:00,104.01,104.258,104.206,104.124,104.096,104.064,104.064,104.136,104.16
11/21/2015,21:50:00,103.998,104.243,104.188,104.114,104.082,104.064,104.05,104.126,104.144
11/21/2015,21:55:00,104.009,104.231,104.172,104.118,104.095,104.07,104.057,104.134,104.153
11/21/2015,22:00:00,103.986,104.213,104.152,104.1,104.076,104.059,104.038,104.114,104.134
11/21/2015,22:05:00,103.976,104.207,104.137,104.106,104.078,104.062,104.046,104.122,104.138
11/21/2015,22:10:00,103.965,104.195,104.118,104.095,104.073,104.05,104.032,104.113,104.132
11/21/2015,22:15:00,103.962,104.188,104.101,104.098,104.074,104.033,104.032,104.11,104.132
11/21/2015,22:20:00,103.98,104.221,104.093,104.098,104.069,104.015,104.036,104.109,104.137
11/21/2015,22:25:00,103.987,104.198,104.079,104.104,104.085,103.998,104.042,104.116,104.145
11/21/2015,22:30:00,103.986,104.187,104.145,104.105,104.08,103.981,104.045,104.116,104.155
11/21/2015,22:35:00,103.983,104.169,104.148,104.097,104.074,103.963,104.037,104.108,104.145
11/21/2015,22:40:00,103.982,104.155,104.159,104.094,104.069,103.953,104.034,104.102,104.142
11/21/2015,22:45:00,103.969,104.14,104.151,104.092,104.067,104.014,104.03,104.101,104.138
11/21/2015,22:50:00,103.965,104.226,104.155,104.084,104.06,104.02,104.025,104.094,104.133
11/21/2015,22:55:00,103.949,104.219,104.155,104.076,104.047,104.017,104.01,104.08,104.117
11/21/2015,23:00:00,103.959,104.237,104.172,104.079,104.053,104.033,104.02,104.085,104.127
11/21/2015,23:05:00,103.957,104.234,104.179,104.089,104.065,104.044,104.028,104.097,104.138
11/21/2015,23:10:00,103.948,104.21,104.161,104.076,104.046,104.035,104.011,104.083,104.121
11/21/2015,23:15:00,103.947,104.188,104.142,104.065,104.037,104.034,104.004,104.073,104.115
11/21/2015,23:20:00,103.943,104.175,104.125,104.067,104.048,104.04,104.016,104.082,104.124
11/21/2015,23:25:00,103.964,104.162,104.111,104.083,104.055,104.036,104.022,104.093,104.13
11/21/2015,23:30:00,103.976,104.153,104.102,104.09,104.062,104.022,104.025,104.097,104.134
11/21/2015,23:35:00,103.968,104.141,104.087,104.086,104.057,104.002,104.024,104.091,104.124
11/21/2015,23:40:00,103.957,104.121,104.065,104.081,104.051,103.979,104.022,104.092,104.121
11/21/2015,23:45:00,103.95,104.11,104.049,104.071,104.044,103.956,104.01,104.079,104.108
11/21/2015,23:50:00,103.948,104.187,104.121,104.07,104.044,103.943,104.004,104.072,104.107
11/21/2015,23:55:00,103.955,104.204,104.142,104.076,104.05,103.935,104.014,104.079,104.11
11/22/2015,0:00:00,103.967,104.22,104.16,104.092,104.063,103.944,104.029,104.097,104.132
11/22/2015,0:05:00,103.961,104.229,104.157,104.081,104.056,103.949,104.021,104.092,104.118
11/22/2015,0:10:00,103.952,104.219,104.162,104.075,104.048,103.952,104.009,104.078,104.11
11/22/2015,0:15:00,103.948,104.198,104.16,104.075,104.047,103.956,104.013,104.084,104.112
11/22/2015,0:20:00,103.944,104.181,104.163,104.068,104.04,103.959,104.005,104.076,104.103
11/22/2015,0:25:00,103.94,104.166,104.16,104.06,104.029,103.962,103.997,104.071,104.091
11/22/2015,0:30:00,103.926,104.137,104.153,104.054,104.03,103.952,103.992,104.064,104.088
11/22/2015,0:35:00,103.927,104.126,104.154,104.047,104.021,103.95,103.987,104.055,104.082
11/22/2015,0:40:00,103.921,104.114,104.138,104.039,104.012,103.946,103.977,104.054,104.075
11/22/2015,0:45:00,103.937,104.106,104.127,104.058,104.034,103.955,103.998,104.076,104.096
11/22/2015,0:50:00,103.932,104.1,104.113,104.053,104.028,103.959,103.987,104.069,104.085
11/22/2015,0:55:00,103.936,104.092,104.097,104.069,104.038,103.96,104,104.078,104.098
11/22/2015,1:00:00,103.937,104.084,104.085,104.064,104.034,103.965,103.997,104.078,104.096
11/22/2015,1:05:00,103.936,104.159,104.066,104.056,104.024,103.964,103.988,104.068,104.088
11/22/2015,1:10:00,103.933,104.17,104.058,104.065,104.03,103.964,103.996,104.077,104.095
11/22/2015,1:15:00,103.935,104.169,104.046,104.06,104.024,103.966,103.99,104.067,104.088
11/22/2015,1:20:00,103.981,104.154,104.029,104.054,104.021,103.953,103.983,104.063,104.083
11/22/2015,1:25:00,103.968,104.154,104.016,104.044,104.008,103.947,103.974,104.05,104.073
11/22/2015,1:30:00,103.958,104.16,104.084,104.034,104.003,103.946,103.965,104.044,104.064
11/22/2015,1:35:00,103.946,104.16,104.081,104.033,104.001,103.936,103.964,104.043,104.068
11/22/2015,1:40:00,103.937,104.155,104.081,104.024,103.991,103.929,103.954,104.035,104.056
11/22/2015,1:45:00,103.934,104.164,104.092,104.033,104.001,103.934,103.964,104.043,104.072
11/22/2015,1:50:00,103.932,104.168,104.097,104.032,104.001,103.933,103.962,104.044,104.065
11/22/2015,1:55:00,103.933,104.175,104.107,104.036,104.004,103.943,103.961,104.04,104.066
11/22/2015,2:00:00,103.938,104.169,104.126,104.052,104.02,103.952,103.979,104.059,104.085
11/22/2015,2:05:00,103.935,104.153,104.131,104.045,104.015,103.953,103.977,104.056,104.081
11/22/2015,2:10:00,103.928,104.138,104.126,104.049,104.017,103.948,103.979,104.056,104.082
11/22/2015,2:15:00,103.928,104.122,104.13,104.044,104.004,103.947,103.973,104.057,104.075
11/22/2015,2:20:00,103.913,104.1,104.123,104.023,104.003,103.94,103.955,104.048,104.072
11/22/2015,2:25:00,103.925,104.092,104.126,104.042,104.014,103.946,103.977,104.059,104.08
11/22/2015,2:30:00,103.92,104.083,104.108,104.035,104.003,103.968,103.966,104.042,104.067
11/22/2015,2:35:00,103.927,104.076,104.097,104.045,104.015,104.056,103.976,104.06,104.082
11/22/2015,2:40:00,103.928,104.066,104.082,104.046,104.013,104.05,103.976,104.06,104.08
11/22/2015,2:45:00,103.931,104.066,104.071,104.056,104.023,104.047,103.988,104.068,104.091
11/22/2015,2:50:00,103.935,104.14,104.064,104.053,104.024,104.044,103.987,104.071,104.089
11/22/2015,2:55:00,103.929,104.141,104.044,104.042,104.023,104.035,103.99,104.07,104.093
11/22/2015,3:00:00,103.928,104.148,104.039,104.05,104.018,104.03,103.981,104.062,104.084
11/22/2015,3:05:00,103.924,104.154,104.025,104.042,104.009,104.022,103.974,104.069,104.073
11/22/2015,3:10:00,103.921,104.151,104.017,104.043,104.011,104.012,103.976,104.058,104.077
11/22/2015,3:15:00,103.917,104.149,104.006,104.031,104.001,104.004,103.966,104.057,104.068
11/22/2015,3:20:00,103.91,104.151,104.064,104.028,103.999,103.992,103.967,104.049,104.07
11/22/2015,3:25:00,103.903,104.141,104.067,104.02,103.986,103.983,103.956,104.037,104.053
11/22/2015,3:30:00,103.899,104.146,104.067,104.02,103.987,103.977,103.954,104.037,104.056
11/22/2015,3:35:00,103.9,104.146,104.072,104.013,103.983,103.971,103.949,104.03,104.049
11/22/2015,3:40:00,103.902,104.133,104.08,104.025,103.993,103.973,103.961,104.041,104.062
11/22/2015,3:45:00,103.903,104.126,104.084,104.023,103.985,103.971,103.953,104.035,104.059
11/22/2015,3:50:00,103.917,104.117,104.099,104.038,103.999,103.975,103.973,104.055,104.073
11/22/2015,3:55:00,103.915,104.108,104.102,104.029,103.994,103.975,103.968,104.049,104.065
11/22/2015,4:00:00,103.917,104.091,104.107,104.034,103.999,103.977,103.969,104.053,104.073
11/22/2015,4:05:00,103.905,104.075,104.096,104.018,103.981,103.967,103.953,104.034,104.055
11/22/2015,4:10:00,103.886,104.055,104.081,104.005,103.972,103.949,103.944,104.027,104.046
11/22/2015,4:15:00,103.885,104.047,104.083,103.998,103.962,103.944,103.938,104.019,104.038
11/22/2015,4:20:00,103.885,104.038,104.082,104.012,103.972,103.945,103.943,104.024,104.046
11/22/2015,4:25:00,103.931,104.034,104.087,103.998,103.963,103.945,103.934,104.023,104.042
11/22/2015,4:30:00,103.949,104.03,104.098,104.011,103.975,103.948,103.948,104.03,104.053
11/22/2015,4:35:00,103.948,104.026,104.1,104.015,103.983,103.948,103.958,104.042,104.058
11/22/2015,4:40:00,103.946,104.025,104.1,104.013,103.98,103.951,103.952,104.038,104.053
11/22/2015,4:45:00,103.946,104.106,104.109,104.023,103.987,103.958,103.963,104.045,104.065
11/22/2015,4:50:00,103.943,104.113,104.116,104.021,103.982,103.958,103.96,104.044,104.062
11/22/2015,4:55:00,103.939,104.129,104.106,104.022,103.99,103.963,103.963,104.047,104.067
11/22/2015,5:00:00,103.927,104.114,104.09,104.007,103.973,103.956,103.948,104.032,104.05
11/22/2015,5:05:00,103.918,104.108,104.07,104.005,103.971,103.946,103.946,104.03,104.049
